nct_id,brief_title,overall_status,phase,conditions,interventions,location_countries,lead_sponsor,lead_sponsor_norm,region_label,estimated_trial_cost,enrollment_feasibility_score,benefit_score
NCT06303570,A Study to Evaluate the Efficacy and Safety of CBL-514 Compared to Placebo in Participants With Dercum's Disease Lipomas,Recruiting,Phase 2,"[""Dercum's Disease""]",['CBL-514 injection' '0.9% Sodium chloride'],['United States'],"Caliway Biopharmaceuticals Co., Ltd.","Caliway Biopharmaceuticals Co., Ltd.",Global / Multi-Region,2.0,1.0,0.6
NCT06303739,Psilocybin-Assisted Therapy in Treatment-Resistant Depression,Recruiting,Phase 3,['Refractory Depression' 'Treatment Resistant Depression'],['psilocybin'],['United States'],"University of North Carolina, Chapel Hill","University of North Carolina, Chapel Hill",Global / Multi-Region,4.0,1.0,0.8
NCT06304350,Pembrolizumab Combined With Preoperative Chemotherapy (Albumin Paclitaxel+Carboplatin) Neoadjuvant Therapy for Resectable Locally Advanced (Stage II/III) Esophageal Squamous Cell Carcinoma,Recruiting,Phase 2,['Esophageal Cancer'],['Combination of pembrolizumab and platinum containing dual drugs'],['China'],Tongji University,Tongji University,Global / Multi-Region,2.0,1.0,0.6
NCT06304857,CardioPROTECTion with Dapagliflozin in Breast Cancer Patients Treated with AnthrAcycline - PROTECTAA TRIAL,Recruiting,Phase 3,['Breast Cancer' 'Heart Failure'],['Dapagliflozin' 'Placebo'],['Poland'],"4th Military Clinical Hospital with Polyclinic, Poland","4th Military Clinical Hospital with Polyclinic, Poland",Global / Multi-Region,4.0,1.0,0.8
NCT06304883,Long-term Extension of Phase 3 Study of ALZ- 801 in APOE4/4 Early AD Subjects,"Active, not recruiting",Phase 3,"[""Early Alzheimer's Disease""]",['Experimental: ALZ-801'],['Canada' 'United Kingdom' 'United States'],Alzheon Inc.,Alzheon Inc.,Global / Multi-Region,4.0,1.0,0.8
NCT06304974,A Study Comparing BL-B01D1 With Chemotherapy of Physician's Choice in Patients With Recurrent or Metastatic Esophageal Squamous Cell Carcinoma,Recruiting,Phase 3,['Esophageal Squamous Cell Carcinoma'],['BL-B01D1' 'Irinotecan' 'paclitaxel' 'docetaxel'],['China'],"Sichuan Baili Pharmaceutical Co., Ltd.","Sichuan Baili Pharmaceutical Co., Ltd.",Global / Multi-Region,4.0,1.0,0.8
NCT06305104,Clinical Trial to Explore the Skin Test Dosage of EEC in People Aged 18 to 65 Years Old and the Safety and Preliminary Efficacy in People Aged 3 to 75 Years Old.,Recruiting,Phase 2,['Tuberculosis'],['2.5μg/ml EEC' '5μg/ml EEC' '5 unit（U） EC'],['China'],"Chengdu CoenBiotech Co., Ltd","Chengdu CoenBiotech Co., Ltd",Global / Multi-Region,2.0,1.0,0.6
NCT06305182,Metreleptin in Anorexia Nervosa,Recruiting,Phase 2,['Anorexia Nervosa'],['Metreleptin' 'Sodium chloride'],['Switzerland'],Gabriella Milos,Gabriella Milos,Global / Multi-Region,2.0,1.0,0.6
NCT06305416,A Efficacy and Safety Study of Ranibizumab 10mg/ml Injection (Incepta) in Patients With Diabetic Macular Edema,Recruiting,Phase 3,"['Diabetic Macular Edema' 'Diabetic Retinopathy' 'Macular Edema'
 'Macular Degeneration' 'Retinal Disease' 'Retinal Degeneration']",['Ranibizumab 10mg/ml Injection' 'Lucentis'],['Bangladesh'],Incepta Pharmaceuticals Ltd,Incepta Pharmaceuticals Ltd,Global / Multi-Region,4.0,1.0,0.8
NCT06305559,A CCTA Imaging Trial to Evaluate the Effect of Obicetrapib/Ezetimibe on Coronary Plaque,Recruiting,Phase 3,"['Lipidemia' 'Coronary Artery Disease' 'Plaque, Atherosclerotic']",['obicetrapib 10 mg + ezetimibe 10 mg FDC daily' 'Placebo'],['United States'],NewAmsterdam Pharma,NewAmsterdam Pharma,Global / Multi-Region,4.0,1.0,0.8
NCT06305715,Radiation Prior to TKI to Delay Progression in Advanced Driver-Mutated Non-small Cell Lung Cancers (RadiaNCe Lung X),Recruiting,Phase 2,['Non Small Cell Lung Cancer'],['Radiation Therapy' 'Targeted TKI therapy'],['United States'],Medical College of Wisconsin,Medical College of Wisconsin,Global / Multi-Region,2.0,1.0,0.6
NCT06305754,"Sacituzumab Tirumotecan (MK-2870) Versus Pemetrexed and Carboplatin Combination Therapy in Participants With Epidermal Growth Factor (EGFR)-Mutated, Advanced Nonsquamous Non-small Cell Lung Cancer (NSCLC) Who Have Progressed on Prior EGFR Tyrosine Kinase Inhibitors (MK-2870-009)",Recruiting,Phase 3,['Non-small Cell Lung Cancer (NSCLC)'],"['Sacituzumab tirumotecan' 'Pemetrexed' 'Carboplatin'
 'H1 Receptor Antagonist' 'H2 Receptor Antagonist'
 'Acetaminophen (or equivalent)' 'Dexamethasone (or equivalent)'
 'Steroid Mouthwash (dexamethasone or equivalent)']","['Argentina' 'Canada' 'China' 'Colombia' 'France' 'India' 'Italy' 'Japan'
 'Malaysia' 'Mexico' 'Poland' 'South Korea' 'Spain' 'Sweden' 'Taiwan'
 'Thailand' 'Turkey (Türkiye)' 'United States' 'Vietnam']",Merck Sharp & Dohme LLC,Merck Sharp & Dohme LLC,Global / Multi-Region,4.0,1.0,0.8
NCT06305793,"RECOVER-AUTONOMIC: Platform Protocol, Appendix A (IVIG)","Active, not recruiting",Phase 2,['Long COVID' 'Long Coronavirus Disease 2019 (Covid19)' 'Long Covid-19'],"['IVIG (intravenous immunoglobulin)' 'IVIG Placebo' 'Coordinated Care'
 'Usual Care']",['United States'],Kanecia Obie Zimmerman,Kanecia Obie Zimmerman,Global / Multi-Region,2.0,1.0,0.6
NCT06305806,"RECOVER-AUTONOMIC: Platform Protocol, Appendix B (Ivabradine)","Active, not recruiting",Phase 2,['Long COVID' 'Long Covid19' 'Long Covid-19'],['Ivabradine' 'Ivabradine Placebo' 'Coordinated Care' 'Usual Care'],['United States'],Kanecia Obie Zimmerman,Kanecia Obie Zimmerman,Global / Multi-Region,2.0,1.0,0.6
NCT06305832,Salvage Radiotherapy Combined With Androgen Deprivation Therapy (ADT) With or Without Rezvilutamide in the Treatment of Biochemical Recurrence After Radical Prostatectomy for Prostate Cancer,Recruiting,Phase 2,['Prostate Cancer' 'Biochemical Recurrence'],['Rezvilutamide' 'Androgen deprivation therapy (ADT)' 'SRT'],['China'],The Affiliated Nanjing Drum Tower Hospital of Nanjing University Medical School,The Affiliated Nanjing Drum Tower Hospital of Nanjing University Medical School,Global / Multi-Region,2.0,1.0,0.6
NCT06306131,Phase II Study of Ovulation in Obese Women,Recruiting,Phase 2,['Pregnancy Prevention'],"['Levonorgestrel 0.15 milligram' 'Meloxicam 15 milligram'
 'calcium carbonate 750 milligram']",['United States'],"InnovaGyn, Inc.","InnovaGyn, Inc.",Global / Multi-Region,2.0,1.0,0.6
NCT06306196,Immunogenicity and Safety of Hecolin® in HIV Positive/Negative Adults and in Children,Recruiting,Phase 2,['Hepatitis E Virus Infection'],"['Hecolin® Recombinant Hepatitis E Vaccine'
 'Isotonic Sodium Chloride injection']",['South Africa'],International Vaccine Institute,International Vaccine Institute,Global / Multi-Region,2.0,1.0,0.6
NCT06306274,Topical Tacrolimus for Breast Cancer-related Lymphedema,Enrolling by invitation,Phase 2/Phase 3,['Lymphedema'],['Tacrolimus' 'Placebo'],['Denmark'],Odense University Hospital,Odense University Hospital,Global / Multi-Region,3.0,1.0,0.7
NCT06306443,Buprenorphine for Individuals in Jail,"Active, not recruiting",Phase 3,['Opioid Use Disorder'],['extended-release buprenorphine (XR-B)'],['United States'],"Friends Research Institute, Inc.","Friends Research Institute, Inc.",Global / Multi-Region,4.0,1.0,0.8
NCT06306846,Neoadjuvant SBRT in Localized Advanced HNSCC,Recruiting,Phase 2,['Head and Neck Squamous Carcinoma'],"['SBRT+immunochemotherpy' 'Immunochemotherapy'
 'cetuximab+immunochemotharpy']",['China'],Jiang Feng,Jiang Feng,Global / Multi-Region,2.0,1.0,0.6
NCT06307431,A Study of Adjuvant Intismeran Autogene (V940) and Pembrolizumab in Renal Cell Carcinoma (V940-004).,"Active, not recruiting",Phase 2,['Renal Cell Carcinoma'],['Intismeran autogene' 'Pembrolizumab' 'Placebo'],"['Argentina' 'Australia' 'Canada' 'Chile' 'France' 'Germany' 'Italy'
 'Poland' 'South Korea' 'Spain' 'Taiwan' 'Turkey (Türkiye)'
 'United Kingdom' 'United States']",Merck Sharp & Dohme LLC,Merck Sharp & Dohme LLC,Global / Multi-Region,2.0,1.0,0.6
NCT06307613,A Study of Efgartigimod PH20 SC Given by Prefilled Syringe in Adults With Thyroid Eye Disease,Recruiting,Phase 3,['Thyroid Eye Disease'],['Efgartigimod PH20 SC' 'Placebo PH20 SC'],"['Australia' 'Belgium' 'Bulgaria' 'China' 'Czechia' 'Estonia' 'Germany'
 'Greece' 'Hungary' 'Italy' 'Romania' 'Singapore' 'Spain' 'Thailand'
 'United Kingdom' 'United States']",argenx,argenx,Global / Multi-Region,4.0,1.0,0.8
NCT06307626,A Study of Efgartigimod PH20 SC Given by Prefilled Syringe in Adults With Thyroid Eye Disease.,Recruiting,Phase 3,['Thyroid Eye Disease'],['Efgartigimod PH20 SC' 'Placebo PH20 SC'],"['Austria' 'Bulgaria' 'China' 'France' 'Georgia' 'Germany' 'Italy' 'Japan'
 'Latvia' 'Poland' 'Slovenia' 'Spain' 'Sweden' 'Switzerland'
 'Turkey (Türkiye)' 'United Kingdom' 'United States']",argenx,argenx,Global / Multi-Region,4.0,1.0,0.8
NCT06307652,Study to Evaluate the Effect of Balcinrenone/Dapagliflozin in Patients With Heart Failure and Impaired Kidney Function,Recruiting,Phase 3,['Heart Failure and Impaired Kidney Function'],"['balcinrenone/dapagliflozin 15 mg/10 mg and matching placebo for dapagliflozin 10 mg'
 'balcinrenone/dapagliflozin 40 mg/10 mg and matching placebo for dapagliflozin 10 mg'
 'dapagliflozin 10 mg and matching placebo for balcinrenone/dapagliflozin']","['Argentina' 'Australia' 'Austria' 'Brazil' 'Bulgaria' 'Canada' 'Chile'
 'China' 'Colombia' 'Czechia' 'Finland' 'France' 'Germany' 'Greece'
 'Hungary' 'India' 'Israel' 'Italy' 'Japan' 'Malaysia' 'Mexico'
 'Netherlands' 'Peru' 'Philippines' 'Poland' 'Romania' 'Saudi Arabia'
 'Slovakia' 'South Africa' 'South Korea' 'Spain' 'Sweden' 'Taiwan'
 'Thailand' 'Turkey (Türkiye)' 'Ukraine' 'United Kingdom' 'United States'
 'Vietnam']",AstraZeneca,AstraZeneca,Global / Multi-Region,4.0,1.0,0.8
NCT06307665,Evaluating the Efficacy and Safety of PT027 Compared With PT007 Administered As Needed in Participants 12 to < 18 Years of Age With Asthma,Recruiting,Phase 3,['Asthma'],['BDA MDI' 'AS MDI'],['China' 'Mexico' 'South Africa' 'United States'],AstraZeneca,AstraZeneca,Global / Multi-Region,4.0,1.0,0.8
NCT06308367,The Therapeutic Effect of Betaine in Syringomyelia,Recruiting,Phase 2,['Syringomyelia'],['Betaine' 'Placebo'],['China'],"Xuanwu Hospital, Beijing","Xuanwu Hospital, Beijing",Global / Multi-Region,2.0,1.0,0.6
NCT06308653,Psilocybin for Major Depressive Disorder (MDD),Recruiting,Phase 3,"['Depressive Disorder, Major']","['Psilocybin 25 mg' 'Inactive Placebo' 'Psilocybin 5 mg'
 'Psychosocial Support']",['United States'],Usona Institute,Usona Institute,Global / Multi-Region,4.0,1.0,0.8
NCT06308822,Testing JNJ-42756493 (Erdafitinib) as Potentially Targeting Treatment in Cancers With FGFR Amplifications (MATCH-Subprotocol K1),"Active, not recruiting",Phase 2,"['Advanced Lymphoma' 'Advanced Malignant Solid Neoplasm'
 'Refractory Lymphoma' 'Refractory Malignant Solid Neoplasm'
 'Refractory Multiple Myeloma']","['Biopsy Procedure' 'Biospecimen Collection' 'Computed Tomography'
 'Erdafitinib' 'Magnetic Resonance Imaging']",['United States'],National Cancer Institute (NCI),National Cancer Institute (NCI),Global / Multi-Region,2.0,1.0,0.6
NCT06309277,A Clinical Study to Evaluate of Single and Multiple Oral Doses of GM-1020 in Patients With MDD,Recruiting,Phase 2,['Major Depressive Disorder'],['GM-1020'],['United Kingdom'],Gilgamesh Pharmaceuticals,Gilgamesh Pharmaceuticals,Global / Multi-Region,2.0,1.0,0.6
NCT06309355,Topical YR001 Ointment in Adult With Mild to Moderate Atopic Dermatitis,Recruiting,Phase 2,['Atopic Dermatitis'],['YR001 ointment' 'Placebo'],['United States'],"Hangzhou Yirui Pharmaceutical Technology Co., Ltd","Hangzhou Yirui Pharmaceutical Technology Co., Ltd",Global / Multi-Region,2.0,1.0,0.6
NCT06309472,Trial of Mirtazapine for Depression in IBD,Recruiting,Phase 2,['Major Depressive Disorder' 'Inflammatory Bowel Diseases'],['Mirtazapine' 'Placebo'],['United Kingdom'],King's College London,King's College London,Global / Multi-Region,2.0,1.0,0.6
NCT06309966,Study to Determine if BHV-7000 is Effective and Safe in Adults With Refractory Focal Onset Epilepsy,Recruiting,Phase 2/Phase 3,['Focal Epilepsy'],['BHV-7000' 'BHV-7000' 'Placebo'],"['Australia' 'Denmark' 'Finland' 'Germany' 'Greece' 'India' 'Italy'
 'Mexico' 'Portugal' 'Romania' 'Slovakia' 'Spain' 'United Kingdom'
 'United States']",Biohaven Therapeutics Ltd.,Biohaven Therapeutics Ltd.,Global / Multi-Region,3.0,1.0,0.7
NCT06309992,A Study to Test Whether Survodutide Helps People Living With Obesity or Overweight and With a Confirmed or Presumed Liver Disease Called Non-alcoholic Steatohepatitis (NASH) to Reduce Liver Fat and to Lose Weight,"Active, not recruiting",Phase 3,['Obesity' 'Non-Alcoholic SteatoHepatitis (NASH)'],['Survodutide' 'Placebo'],['Spain' 'United States'],Boehringer Ingelheim,Boehringer Ingelheim,Global / Multi-Region,4.0,1.0,0.8
NCT06311214,Personalized Antibody-Drug Conjugate Therapy Based on RNA and Protein Testing for the Treatment of Advanced or Metastatic Solid Tumors (The ADC MATCH Screening and Treatment Trial),Recruiting,Phase 2,['Advanced Malignant Solid Neoplasm' 'Metastatic Malignant Solid Neoplasm'],"['Biopsy Procedure' 'Biospecimen Collection' 'Computed Tomography'
 'Echocardiography Test' 'Electronic Health Record Review'
 'Enfortumab Vedotin' 'Immunohistochemistry Staining Method'
 'Magnetic Resonance Imaging' 'Multigated Acquisition Scan'
 'Sacituzumab Govitecan' 'Trastuzumab Deruxtecan']",['United States'],National Cancer Institute (NCI),National Cancer Institute (NCI),Global / Multi-Region,2.0,1.0,0.6
NCT06311227,Venetoclax for the Treatment of Patients With Relapsed Hairy Cell Leukemia,Recruiting,Phase 2,['Recurrent Hairy Cell Leukemia' 'Recurrent Hairy Cell Leukemia Variant'],"['Biospecimen Collection' 'Bone Marrow Aspiration' 'Bone Marrow Biopsy'
 'Computed Tomography' 'Lumbar Puncture' 'Magnetic Resonance Imaging'
 'Venetoclax']",['United States'],National Cancer Institute (NCI),National Cancer Institute (NCI),Global / Multi-Region,2.0,1.0,0.6
NCT06311682,A Trial to Evaluate the Efficacy and Safety of Tralokinumab in Combination With Topical Corticosteroids in Children and Infants With Moderate-to-severe Atopic Dermatitis,Recruiting,Phase 3,['Atopic Dermatitis'],['Tralokinumab + TCS' 'Placebo + TCS'],"['Belgium' 'Canada' 'Croatia' 'Germany' 'Ireland' 'Italy' 'Netherlands'
 'Poland' 'Romania' 'South Korea' 'Spain' 'United Kingdom' 'United States']",LEO Pharma,LEO Pharma,Global / Multi-Region,4.0,1.0,0.8
NCT06311695,Contrast-Enhanced Spectral Mammography (CESM),Recruiting,Phase 2,['Breast Cancer'],['Contrast Enhanced Mammography'],['Italy'],European Institute of Oncology,European Institute of Oncology,Global / Multi-Region,2.0,1.0,0.6
NCT06311721,A Study to Compare ABP 234 and Keytruda® (Pembrolizumab) in Participants With Advanced or Metastatic Non-squamous Non-Small Cell Lung Cancer,Recruiting,Phase 3,['Advanced or Metastatic Non-squamous Non-Small Cell Lung Cancer'],['ABP 234' 'Pembrolizumab (US)' 'Pembrolizumab (EU)'],"['Argentina' 'Austria' 'Brazil' 'Bulgaria' 'Chile' 'France' 'Georgia'
 'Germany' 'Italy' 'Japan' 'Malaysia' 'Peru' 'Philippines' 'Poland'
 'Serbia' 'South Africa' 'South Korea' 'Spain' 'Taiwan' 'Thailand'
 'Turkey (Türkiye)' 'United Kingdom' 'United States']",Amgen,Amgen,Global / Multi-Region,4.0,1.0,0.8
NCT06311890,"Study to Evaluate the Efficacy, Safety and Tolerability of Photodynamic Therapy(PDT) With Chlorin-e6 in Treating Moderate to Severe Acne",Recruiting,Phase 2,['Acne' 'Photodynamic Therapy'],['N-chlorin e6 triglumine' 'acne removal surgery'],['China'],Xiyuan Hospital of China Academy of Chinese Medical Sciences,Xiyuan Hospital of China Academy of Chinese Medical Sciences,Global / Multi-Region,2.0,1.0,0.6
NCT06311955,Clinical Study of Postoperative Carbon Ion Radiotherapy for Thymus Tumor With Residual Tumor,Recruiting,Phase 2,"['Thymic Epithelial Tumor' 'Radiotherapy Side Effect'
 'Carbon Ion Radiotheray' 'Heavy Ion Radiotherapy']",['Carbon ion radiotherapy' 'combined with platinum-based regimen'],['China'],Jian Chen,Jian Chen,Global / Multi-Region,2.0,1.0,0.6
NCT06311968,The Clinical Study of Post-operative Proton Radiotherapy for Thymus Tumor,Recruiting,Phase 2,['Thymus Epithelial Tumor' 'Proton Radiotherapy' 'Radiation Toxicity'],['Proton radiotherapy' 'combined platinum based chemotherapy'],['China'],Jian Chen,Jian Chen,Global / Multi-Region,2.0,1.0,0.6
NCT06311981,Carbon Ion Radiotherapy for Locally Advanced Lung Cancer in Elderly Patients,Recruiting,Phase 2,"['Non-small Cell Lung Cancer' 'Older People' 'Carbon Ion Radiotherapy'
 'Radiotherapy Side Effect']","['carbon ion radiotherapy' 'targeted therapy'
 'single regimen chemotherapy in sequence with radiotherapy']",['China'],Jian Chen,Jian Chen,Global / Multi-Region,2.0,1.0,0.6
NCT06312020,A Phase 2 Study to Investigate Efficacy and Safety of HZN-1116 in Participants With Sjogren's Syndrome,"Active, not recruiting",Phase 2,"[""Sjogren's Syndrome""]",['HZN-1116' 'Placebo'],"['Argentina' 'Austria' 'Chile' 'Colombia' 'France' 'Germany' 'Hungary'
 'Italy' 'Mexico' 'Poland' 'Portugal' 'Spain' 'Switzerland' 'Taiwan'
 'United Kingdom' 'United States']",Amgen,Amgen,Global / Multi-Region,2.0,1.0,0.6
NCT06312059,Goat or Cow Milk Based Infant Formula GMS,Recruiting,Phase 2/Phase 3,['Growth'],"['Advance Infant Formula Powder' '""Kendamil Cow milk test product'
 '""Kendamil goat milk test product']",['United States'],Kendal Nutricare Ltd,Kendal Nutricare Ltd,Global / Multi-Region,3.0,1.0,0.7
