nct_id,brief_title,overall_status,phase,conditions,interventions,location_countries,lead_sponsor,lead_sponsor_norm,region_label,estimated_trial_cost,enrollment_feasibility_score,benefit_score
NCT06279793,Intravenous Fish Oil Based Lipid Emulsion to Enhance Recovery in High-Risk Cardiac Surgery Patients,Recruiting,Phase 2,"['Intensive Care Unit' 'Coronary Artery Bypass Grafting (CABG)'
 'High Risk Patients' 'Cardiopulmonary Bypass' 'Elective Cardiac Surgery'
 'Valvular Heart Surgery' 'Multiple Valve Surgeries'
 'Combined Cardiac Procedures' 'Aortic Surgical Procedures']",['Fish Oil' 'Intravenous 0.9% Sodium Chloride'],['Germany'],GCP-Service International West GmbH,GCP-Service International West GmbH,Global / Multi-Region,2.0,1.0,0.6
NCT06280105,A Trial of Cadonilimab Plus Regorafenib in Patients With Hepatocellular Carcinoma Who Failed Camrelizumab Combined With Apatinib,Recruiting,Phase 2,['Hepatocellular Carcinoma'],['Cadonilimab+regorafenib'],['China'],Meng Chao Hepatobiliary Hospital of Fujian Medical University,Meng Chao Hepatobiliary Hospital of Fujian Medical University,Global / Multi-Region,2.0,1.0,0.6
NCT06280391,"A Proof-of-Concept Study to Assess the Efficacy, Safety and Tolerability of Itepekimab (Anti-IL-33 mAb) in Participants With Non-cystic Fibrosis Bronchiectasis","Active, not recruiting",Phase 2,['Bronchiectasis'],['Itepekimab (SAR440340)' 'Placebo'],"['Argentina' 'Brazil' 'Canada' 'Chile' 'China' 'Czechia' 'Denmark'
 'France' 'Germany' 'Greece' 'Israel' 'Italy' 'Japan' 'Netherlands'
 'Poland' 'Spain' 'Taiwan' 'Turkey (Türkiye)' 'United Kingdom'
 'United States']",Sanofi,Sanofi,Global / Multi-Region,2.0,1.0,0.6
NCT06280508,Chemotherapy Combined With Adebrelimab and Apatinib as the Perioperative Treatment in Patients With Biliary Tract Cancer,Recruiting,Phase 2,['Resectable Intrahepatic Cholangiocarcinoma With High Risk of Recurrence'],"['Adebrelimab, Apatinib, Gemcitabine, cisplatin']",['China'],Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University,Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University,Global / Multi-Region,2.0,1.0,0.6
NCT06280690,SGM-101 Tumor Targeted Fluorescence Endoscopy in Rectal Polyps With Suspected T1 Adenocarcinoma or High Grade Dysplasia,Recruiting,Phase 2,['Colorectal Cancer' 'Image' 'Low Grade Dysplasia of Colon'],['SGM-101'],['Netherlands'],Leiden University Medical Center,Leiden University Medical Center,Global / Multi-Region,2.0,1.0,0.6
NCT06280950,Expanding Liver Transplant Immunosuppression Minimization Via Everolimus,Recruiting,Phase 2,['Liver Transplant'],"['Everolimus' 'Tacrolimus (continued reduction)'
 'Tacrolimus (maintain 50% reduction)' 'Everolimus']",['United States'],National Institute of Allergy and Infectious Diseases (NIAID),National Institute of Allergy and Infectious Diseases (NIAID),Global / Multi-Region,2.0,1.0,0.6
NCT06281327,Avatrombopag in the Treatment of Pediatric Immune Thrombocytopenia,Recruiting,Phase 2,['Immune Thrombocytopenia' 'Treatment'],['Avatrombopag'],['China'],"Institute of Hematology & Blood Diseases Hospital, China","Institute of Hematology & Blood Diseases Hospital, China",Global / Multi-Region,2.0,1.0,0.6
NCT06281678,A Study of IBI363 in Subjects with Advanced Solid Malignancies,Recruiting,Phase 2,"['Melanoma' 'Non-small Cell Lung Cancer' 'Colorectal Cancer'
 'Renal Cell Cancer']",['IBI363'],['United States'],Innovent Biologics (Suzhou) Co. Ltd.,Innovent Biologics (Suzhou) Co. Ltd.,Global / Multi-Region,2.0,1.0,0.6
NCT06281886,"Induction Immuno-chemotherapy and Concurrent Chemoradiotherapy With or Without Apatinib in Unresectable, Locally Advanced Esophageal Squamous Cell Carcinoma",Recruiting,Phase 2,['Esophageal Squamous Cell Carcinoma' 'Efficacy' 'Toxicity'],"['Induction Immunotherapy-Toripalimab'
 'Induction Chemotherapy-Albumin-paclitaxel combined with cisplatin'
 'Radiotherapy' 'Apatinib' 'Capecitabine']",['China'],Sun Yat-sen University,Sun Yat-sen University,Global / Multi-Region,2.0,1.0,0.6
NCT06282159,A Phase 2 Study to Evaluate DNTH103 in Adults With Generalized Myasthenia Gravis (MAGIC),"Active, not recruiting",Phase 2,"['Myasthenia Gravis, Generalized']",['DNTH103' 'Placebo'],"['Argentina' 'Canada' 'Czechia' 'Denmark' 'France' 'Israel' 'Italy'
 'Netherlands' 'North Macedonia' 'Norway' 'Poland' 'Serbia' 'Sweden'
 'United States']",Dianthus Therapeutics,Dianthus Therapeutics,Global / Multi-Region,2.0,1.0,0.6
NCT06282445,Efficacy and Safety of Chemotherapy With XELOX (Oxaliplatin + Capecitabine) and Bevacizumab in Combination With Adebrelimab in First-line Treatment of Microsatellite Stable (MSS) Initially Unresectable Metastatic Colorectal Cancer,Recruiting,Phase 2,['Colorectal Cancer Metastatic'],['Adebrelimab' 'Oxaliplatin' 'Capecitabine' 'Bevacizumab'],['China'],The Fourth Affiliated Hospital of Zhejiang University School of Medicine,The Fourth Affiliated Hospital of Zhejiang University School of Medicine,Global / Multi-Region,2.0,1.0,0.6
NCT06282978,Study of Elranatamab for Relapsed or Refractory Myeloma in Patients Previously Exposed to Three-drug Classes,Recruiting,Phase 2,['Multiple Myeloma in Relapse'],['Elranatamab (PF-06863135)'],['Spain'],PETHEMA Foundation,PETHEMA Foundation,Global / Multi-Region,2.0,1.0,0.6
NCT06283550,"Efficacy, Safety, and Tolerability of Abrocitinib in Subjects With Moderate to Severe Chronic Hand Eczema Refractory to Corticosteroid Therapy","Active, not recruiting",Phase 2,['Chronic Hand Eczema'],['Abrocitinib 200 mg' 'Abrocitinib 100 mg' 'Placebo'],['Canada' 'Poland'],Innovaderm Research Inc.,Innovaderm Research Inc.,Global / Multi-Region,2.0,1.0,0.6
NCT06283849,Collaborative Solutions for Breaking up Sedentary Time in Black Older Adults With Type 2 Diabetes: The Interrupt Diabetes Study,Recruiting,Phase 2,['Cardiovascular Diseases' 'Type 2 Diabetes'],['strategies to break up SB'],['United States'],University of Minnesota,University of Minnesota,Global / Multi-Region,2.0,1.0,0.6
NCT06283979,A Randomized Controlled Phase II Trial of STIMULAN VG vs Standard of Care (SoC) for the Treatment of Osteomyelitis Associated With Stage IV Pressure Ulcers.,Recruiting,Phase 2,"['Pressure Ulcer, Stage IV' 'Osteomyelitis']",['STIMULAN VG' 'Standard of Care'],['United States'],Biocomposites Ltd,Biocomposites Ltd,Global / Multi-Region,2.0,1.0,0.6
NCT06284564,A Phase II Study Bolstering Outcomes by Optimizing Immunotherapy Strategies With Evolocumab and Nivolumab in Patients With Metastatic Renal Cell Carcinoma (BOOST-RCC),"Active, not recruiting",Phase 2,['Metastatic Renal Cell Carcinoma'],['Evolocumab' 'Nivolumab'],['United States'],M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,Global / Multi-Region,2.0,1.0,0.6
NCT06284590,"Study of the Efficacy of Intratumoral L19IL2 or L19TNF or L19IL2/L19TNF, in Combination with Pembrolizumab, in Unresectable Melanoma Patients",Recruiting,Phase 2,['Melanoma Stage III' 'Melanoma Stage IV'],['L19IL2' 'L19TNF' 'L19IL2/L19TNF' 'KEYTRUDA®'],['United States'],Philogen S.p.A.,Philogen S.p.A.,Global / Multi-Region,2.0,1.0,0.6
NCT06284746,Tirelizumab Combined With Chemotherapy in the Treatment of HER-2 Negative Locally Advanced Gastric Cancer,Recruiting,Phase 2,['Locally Advanced Gastric Carcinoma' 'HER2 Negative' 'Efficacy' 'Safety'],['Tirolizumab+SOX/XELOX' 'SOX/XELOX'],['China'],Lin Chen,Lin Chen,Global / Multi-Region,2.0,1.0,0.6
NCT06284954,A Study to Evaluate Safety and Efficacy of Empasiprubart in Adults With Dermatomyositis,"Active, not recruiting",Phase 2,['Dermatomyositis' 'Myositis'],['Empasiprubart IV' 'Placebo IV'],['Georgia' 'Greece' 'Italy' 'Moldova' 'Poland' 'Spain' 'United States'],argenx,argenx,Global / Multi-Region,2.0,1.0,0.6
NCT06285019,Modified TOMOX-HAIC in Combination With Sintilimab and Bevacizumab Biosimilar for First-line Treatment of Advanced Hepatocellular Carcinoma,Recruiting,Phase 2,['Hepatocellular Carcinoma'],['TOMOX-HAIC' 'Sintilimab' 'Bevacizumab'],['China'],Fudan University,Fudan University,Global / Multi-Region,2.0,1.0,0.6
NCT06285539,Drug Rediscovery for Rare Immune Mediated Inflammatory Diseases,Recruiting,Phase 2,"[""Behcet's Disease"" 'Idiopathic Inflammatory Myopathies'
 'IgG4-related Disease']",['Filgotinib'],['Netherlands'],UMC Utrecht,UMC Utrecht,Global / Multi-Region,2.0,1.0,0.6
NCT06285643,A Study of AAV2-GDNF in Adults With Moderate Parkinson's Disease (REGENERATE-PD),Recruiting,Phase 2,['Parkinson Disease'],['AAV2-GDNF Gene therapy' 'Control Surgery'],['Germany' 'Poland' 'United Kingdom' 'United States'],AskBio Inc,AskBio Inc,Global / Multi-Region,2.0,1.0,0.6
NCT06285825,A Pilot Study of Emapalumab for the Treatment of CAR T-Cell Therapy-Associated Prolonged Cytopenia,Recruiting,Phase 2,['Cytopenia'],['Emapalumab'],['United States'],M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,Global / Multi-Region,2.0,1.0,0.6
NCT06285916,"A Study to Assess the Efficacy, Safety, and Tolerability of Oral NORA520 in Adults With Severe Postpartum Depression","Active, not recruiting",Phase 2,"['Depression, Postpartum' 'Postpartum Depression' 'Post-partum Depression'
 'Postnatal Depression' 'Post-Natal Depression']",['NORA520 Dose 1' 'NORA520 Dose 2' 'Placebo'],['United States'],"DuKang Pharmaceuticals, Inc.","DuKang Pharmaceuticals, Inc.",Global / Multi-Region,2.0,1.0,0.6
NCT06286397,Topical Anti-Androgens in Pilonidal Sinus Disease,Recruiting,Phase 2,"['Pilonidal Disease' 'Pilonidal Disease of Natal Cleft' 'Pilonidal Sinus'
 'Pilonidal Cyst']",['1% Clascoterone' 'Vehicle Cream'],['United States'],University of Pennsylvania,University of Pennsylvania,Global / Multi-Region,2.0,1.0,0.6
NCT06286709,FAecal Microbiota Transplantation in primaRy sclerosinG chOlangitis,Recruiting,Phase 2,['Primary Sclerosing Cholangitis' 'Inflammatory Bowel Diseases'],['Faecal Microbiota Transplant' 'FMT Placebo'],['United Kingdom'],University of Birmingham,University of Birmingham,Global / Multi-Region,2.0,1.0,0.6
NCT06287398,Epcoritamab (Epcor)-Containing Combination Salvage Therapy Followed by ASCT & Epcor Consolidation in Patients With Relapsed LBCL,Recruiting,Phase 2,"['DLBCL - Diffuse Large B Cell Lymphoma' 'High-grade B-cell Lymphoma'
 'High Grade B-Cell Lymphoma With MYC and BCL2 or BCL6 Rearrangements'
 'DLBCL, Nos Genetic Subtypes'
 'High Grade B-Cell Lymphoma, Not Otherwise Specified'
 'Follicular Large Cell Lymphoma, Relapsed'
 'Follicular Large Cell Lymphoma']",['Epcoritamab'],['Australia'],Australasian Leukaemia and Lymphoma Group,Australasian Leukaemia and Lymphoma Group,Global / Multi-Region,2.0,1.0,0.6
NCT06287437,HRS9531 Controls Weight Regain in Obese Subjects,"Active, not recruiting",Phase 2,['Obesity'],['HRS9531' 'HRS9531 placebo'],['China'],Shanghai Zhongshan Hospital,Shanghai Zhongshan Hospital,Global / Multi-Region,2.0,1.0,0.6
NCT06287567,Lusutrombopag in the Treatment of Immune Thrombocytopenia (ITP),Recruiting,Phase 2,['Idiopathic Thrombocytopenic Purpura' 'Immune Thrombocytopenia'],['Lusutrombopag Oral Tablet'],['China'],"Institute of Hematology & Blood Diseases Hospital, China","Institute of Hematology & Blood Diseases Hospital, China",Global / Multi-Region,2.0,1.0,0.6
NCT06287619,Post-operative Intravenous Iron to Treat Iron-deficiency Anemia in Patients Undergoing Cardiac Surgery,Recruiting,Phase 2,['Chronic Iron Deficiency Anaemia' 'Cardiac Surgery'],['Monoferric Injectable Product' '0.9% sodium chloride solution'],['Canada'],"University Health Network, Toronto","University Health Network, Toronto",Global / Multi-Region,2.0,1.0,0.6
NCT06288113,"Re-treatment With 177Lu-PSMA-617 for the Treatment of Metastatic Castration-Resistant Prostate Cancer, RE-LuPSMA Trial",Recruiting,Phase 2,"['Castration-Resistant Prostate Carcinoma'
 'Stage IVB Prostate Cancer AJCC v8']","['Biospecimen Collection' 'Computed Tomography' 'Gallium Ga 68 Gozetotide'
 'Lutetium Lu 177 Vipivotide Tetraxetan' 'Positron Emission Tomography'
 'Questionnaire Administration'
 'Single Photon Emission Computed Tomography']",['United States'],Jonsson Comprehensive Cancer Center,Jonsson Comprehensive Cancer Center,Global / Multi-Region,2.0,1.0,0.6
NCT06288191,Neoadjuvant Nivolumab and Relatlimab in Cutaneous Squamous Cell Carcinoma,Recruiting,Phase 2,['Cutaneous Squamous Cell Carcinoma'],['Nivolumab 240 mg / Relatlimab 80 mg in a fixed dose combination'],['Australia'],Melanoma Institute Australia,Melanoma Institute Australia,Global / Multi-Region,2.0,1.0,0.6
NCT06288360,Neoadjuvant Immunochemotherapy in PD-L1-negative LACC,Recruiting,Phase 2,"['Cervical Cancer' 'Locally Advanced Cervical Cancer' 'PD-L1 Negative'
 'Neoadjuvant Chemoimmunotherapy']",['Camrelizumab' 'Paclitaxel-albumin' 'Cisplatin' 'radical surgery'],['China'],Tongji Hospital,Tongji Hospital,Global / Multi-Region,2.0,1.0,0.6
NCT06288451,DePTH: De-emphasize PTH,"Active, not recruiting",Phase 2,"['Kidney Failure, Chronic'
 'Chronic Kidney Disease-Mineral and Bone Disorder']",['Oral calcitriol with cinacalcet rescue' 'IV activated vitamin D'],['United States'],University of Washington,University of Washington,Global / Multi-Region,2.0,1.0,0.6
NCT06289049,Heavy Strength Training in Head and Neck Cancer Survivors,Recruiting,Phase 2,"['Head and Neck Neoplasms' 'Head and Neck Cancer'
 'Head and Neck Squamous Cell Carcinoma' 'Head and Neck Carcinoma']",['Experimental'],['Canada'],University of Alberta,University of Alberta,Global / Multi-Region,2.0,1.0,0.6
NCT06289062,Neoadjuvant Chemotherapy Plus Camrelizumab for FIGO Stage IB1 Cervical Cancer,Recruiting,Phase 2,"['Cervical Cancer' 'Neoadjuvant Chemoimmunotherapy'
 'Fertility Preservation']",['Camrelizumab' 'Cisplatin' 'Nab paclitaxel' 'biopsy'],['China'],Tongji Hospital,Tongji Hospital,Global / Multi-Region,2.0,1.0,0.6
NCT06289751,Neoadjuvant Chemoimmunotherapy and Extrafascial Hysterectomy for IB2 Cervical Cancer,Recruiting,Phase 2,"['Cervical Cancer' 'Neoadjuvant Chemoimmunotherapy' 'Radical Hysterectomy'
 'Extrafascial Hysterectomy']","['Cadonilimab' 'Paclitaxel-albumin' 'Cisplatin'
 'Extrafascial hysterectomy' 'Radical hysterectomy' 'Cone biopsy']",['China'],Tongji Hospital,Tongji Hospital,Global / Multi-Region,2.0,1.0,0.6
NCT06289998,Study of Tamibarotene in Patients With ADPKD,"Active, not recruiting",Phase 2,['Autosomal Dominant Polycystic Kidney Disease (ADPKD)'],['Tamibarotene' 'Placebo'],['Japan'],"Rege Nephro Co., Ltd.","Rege Nephro Co., Ltd.",Global / Multi-Region,2.0,1.0,0.6
NCT06290063,Cannabidiol and Older Adult Cannabis Users,Recruiting,Phase 2,['Sleep' 'Anxiety' 'Depression' 'Pain'],['fsCBD Cannabidiol' 'bsCBD Cannabidiol' 'Placebo'],['United States'],"University of Colorado, Boulder","University of Colorado, Boulder",Global / Multi-Region,2.0,1.0,0.6
NCT06290193,Study of Acute Normovolemic Hemodilution (ANH) in People With Ovarian Cancer Who Are Having Cytoreductive Surgery,Recruiting,Phase 2,"['Ovarian Cancer' 'Fallopian Tube Carcinoma' 'Ovarian Carcinoma'
 'Peritoneal Carcinoma' 'Ovarian Cancer Stage IIIC'
 'Fallopian Tube Cancer Stage IIIC' 'Ovarian Cancer Stage IV'
 'Fallopian Tube Cancer Stage IV' 'Fallopian Tube Cancer'
 'Peritoneal Cancer']",['Acute Normovolemic Hemodilution/ANH'],['United States'],Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,Global / Multi-Region,2.0,1.0,0.6
NCT06290401,A Socio-ecological Approach for Improving Self-management in Adolescents With SCD,Recruiting,Phase 2,"['Anemia, Sickle Cell']",['SCThrive' 'SCHealthED'],['United States'],"Children's Hospital Medical Center, Cincinnati","Children's Hospital Medical Center, Cincinnati",Global / Multi-Region,2.0,1.0,0.6
NCT06290505,"A Trial of Palliative Chemotherapy, Radiation and Immune Treatment for Oesophageal Cancer: PALEO Study",Recruiting,Phase 2,['Esophageal Cancer'],['Durvalumab'],['Australia' 'New Zealand'],Australasian Gastro-Intestinal Trials Group,Australasian Gastro-Intestinal Trials Group,Global / Multi-Region,2.0,1.0,0.6
NCT06290687,Partial Cystectomy & Extended Pelvic Lymph Node Dissection With SOC Perioperative Systemic Therapy,Recruiting,Phase 2,['Malignant Neoplasm of Bladder' 'Muscle Invasive Bladder Carcinoma'],"['Neoadjuvant Chemotherapy'
 'Partial cystectomy with Extended pelvic lymph node dissection'
 'Adjuvant systemic therapy']",['United States'],Case Comprehensive Cancer Center,Case Comprehensive Cancer Center,Global / Multi-Region,2.0,1.0,0.6
NCT06290713,Vasodilator and Exercise Study for DMD (VASO-REx),Recruiting,Phase 2,"['Duchenne Muscular Dystrophy' 'Duchenne Disease' 'Muscular Dystrophy'
 'Muscular Dystrophy in Children' 'Vasodilation' 'Exercise' 'DMD']",['Tadalafil' 'Placebo' 'Exercise Training'],['United States'],University of Florida,University of Florida,Global / Multi-Region,2.0,1.0,0.6
NCT06290817,Orelabrutinib Combined With R-CDOP for DLBCL Patients With High-risk of CNS Relapse Defined by CNS-IPI,Recruiting,Phase 2,['Diffuse Large B-cell Lymphoma'],['Orelabrutinib combined with R-CDOP regimen'],['China'],"Second Affiliated Hospital, School of Medicine, Zhejiang University","Second Affiliated Hospital, School of Medicine, Zhejiang University",Global / Multi-Region,2.0,1.0,0.6
NCT06290934,Study of GS-1427 in Participants With Moderately to Severely Active Ulcerative Colitis,Recruiting,Phase 2,['Ulcerative Colitis'],['GS-1427' 'Placebo-to-match GS-1427'],"['Australia' 'Austria' 'Belgium' 'Canada' 'Czechia' 'France' 'Georgia'
 'Germany' 'Hong Kong' 'Hungary' 'Italy' 'Malaysia' 'Moldova'
 'New Zealand' 'Poland' 'Romania' 'Serbia' 'South Korea' 'Spain' 'Taiwan'
 'United Kingdom' 'United States']",Gilead Sciences,Gilead Sciences,Global / Multi-Region,2.0,1.0,0.6
NCT06292689,"A Phase II, Single-arm, Multicenter, Prospective Study of Cardunolizumab in Recurrent or Metastatic Vulvar and Vaginal Cancer",Recruiting,Phase 2,['Vulvar and Vaginal Cancer'],['Cardunolizumab'],['China'],Zhejiang Cancer Hospital,Zhejiang Cancer Hospital,Global / Multi-Region,2.0,1.0,0.6
NCT06292923,A Study of Nasal Foralumab in Non-Active Secondary Progressive Multiple Sclerosis Patients,Recruiting,Phase 2,['Secondary Progressive Multiple Sclerosis'],['Foralumab' 'Placebo'],['United States'],Tiziana Life Sciences LTD,Tiziana Life Sciences LTD,Global / Multi-Region,2.0,1.0,0.6
NCT06293014,TAS-102 Combined With Bevacizumab for Second-line Maintenance Treatment of Advanced Colorectal Cancer,Recruiting,Phase 2,['Colorectal Cancer'],['TAS-102+bevacizumab' 'Standard chemotherapy+bevacizumab'],['China'],Henan Cancer Hospital,Henan Cancer Hospital,Global / Multi-Region,2.0,1.0,0.6
NCT06293287,Enoxaparin for Preventing the Radical Artery Occlusion After the Transradial Access Hepatic Arterial Infusion Chemotherapy,Recruiting,Phase 2,['Radial Artery Occlusion'],['Subcutaneous enoxaparin sodium' 'Placebo'],['China'],"Zhongshan Hospital (Xiamen), Fudan University","Zhongshan Hospital (Xiamen), Fudan University",Global / Multi-Region,2.0,1.0,0.6
NCT06293300,Understanding and Treating Traumatic Brain Injury (TBI) Associated Photophobia With Botulinum Toxin Type A (BoNT-A),Recruiting,Phase 2,['Traumatic Brain Injury'],['BoNT A'],['United States'],University of Miami,University of Miami,Global / Multi-Region,2.0,1.0,0.6
NCT06293365,Two-period Crossover Study to Demonstrate the Comparability of Pharmacokinetics of Subcutaneous Ianalumab Between 2mL Auto-injector/2mL PFS with1mL Pre-filled Syringe in Adult Participants With Autoimmune Disease,"Active, not recruiting",Phase 2,['Sjögrens Disease' 'Systemic Lupus Erythematosus' 'Rheumatoid Arthritis'],['VAY736 1ml PFS' 'VAY736 2 ml PFS' 'VAY736 2ml AI'],"['Argentina' 'Canada' 'Czechia' 'Hungary' 'Italy' 'Poland' 'Spain'
 'United States']",Novartis Pharmaceuticals,Novartis Pharmaceuticals,Global / Multi-Region,2.0,1.0,0.6
